announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,imp_wd,imp_wd_spath,imp_wd_dpath,number_rare_ases,rare_ases_avg,flaps,nadas,label,window_start,window_end
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 05:39:23,2001-07-19 05:39:24
0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:39:28,2001-07-19 05:39:29
18,0,18,0,18,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.046511627906976744,0,0,normal,2001-07-19 05:39:29,2001-07-19 05:39:30
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:39:31,2001-07-19 05:39:32
49,4,49,0,44,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.09375,1,0,normal,2001-07-19 05:39:41,2001-07-19 05:39:42
7,0,7,0,7,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.18421052631578946,0,0,normal,2001-07-19 05:39:42,2001-07-19 05:39:43
1,2,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,10,normal,2001-07-19 05:39:52,2001-07-19 05:39:53
14,10,14,0,9,5,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.1518987341772152,0,10,normal,2001-07-19 05:39:56,2001-07-19 05:39:57
5,1,5,0,5,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.21212121212121213,0,0,normal,2001-07-19 05:40:09,2001-07-19 05:40:10
57,12,57,0,52,5,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0782312925170068,0,0,normal,2001-07-19 05:40:10,2001-07-19 05:40:11
1,1,1,0,1,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.375,0,10,normal,2001-07-19 05:40:18,2001-07-19 05:40:19
85,14,85,0,85,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0438871473354232,0,0,normal,2001-07-19 05:40:22,2001-07-19 05:40:23
39,3,39,0,38,1,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.1506276150627615,0,0,normal,2001-07-19 05:40:37,2001-07-19 05:40:38
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 05:40:45,2001-07-19 05:40:46
2,0,2,0,2,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0,0,normal,2001-07-19 05:40:46,2001-07-19 05:40:47
15,0,15,0,15,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.17391304347826086,0,0,normal,2001-07-19 05:40:48,2001-07-19 05:40:49
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 05:40:59,2001-07-19 05:41:00
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 05:41:00,2001-07-19 05:41:01
25,2,25,0,20,5,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.12941176470588237,0,0,normal,2001-07-19 05:41:03,2001-07-19 05:41:04
2,2,2,0,2,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7,0,10,normal,2001-07-19 05:41:04,2001-07-19 05:41:05
4,0,4,0,4,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2631578947368421,0,0,normal,2001-07-19 05:41:17,2001-07-19 05:41:18
2,0,2,0,1,1,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.47058823529411764,0,0,normal,2001-07-19 05:41:30,2001-07-19 05:41:31
22,4,22,0,15,5,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.14173228346456693,0,0,normal,2001-07-19 05:41:31,2001-07-19 05:41:32
83,14,83,0,83,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.017482517482517484,0,0,normal,2001-07-19 05:41:45,2001-07-19 05:41:46
36,2,36,0,34,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0797872340425532,0,0,normal,2001-07-19 05:41:58,2001-07-19 05:41:59
3,0,3,0,3,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4,0,0,normal,2001-07-19 05:42:00,2001-07-19 05:42:01
0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:42:15,2001-07-19 05:42:16
17,0,17,0,17,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.1724137931034483,0,0,normal,2001-07-19 05:42:16,2001-07-19 05:42:17
37,4,37,0,36,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.1152073732718894,0,0,normal,2001-07-19 05:42:28,2001-07-19 05:42:29
0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,normal,2001-07-19 05:42:38,2001-07-19 05:42:39
13,3,13,0,12,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.25,0,0,normal,2001-07-19 05:42:45,2001-07-19 05:42:46
3,0,3,0,3,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,normal,2001-07-19 05:42:55,2001-07-19 05:42:56
219,5,219,0,219,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.015779092702169626,0,0,normal,2001-07-19 05:42:56,2001-07-19 05:42:57
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:43:00,2001-07-19 05:43:01
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:43:04,2001-07-19 05:43:05
2,0,2,0,2,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0,0,normal,2001-07-19 05:43:11,2001-07-19 05:43:12
154,7,154,0,153,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0322061191626409,0,1,normal,2001-07-19 05:43:12,2001-07-19 05:43:13
2,0,2,0,1,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9285714285714286,0,0,normal,2001-07-19 05:43:22,2001-07-19 05:43:23
166,15,166,0,165,1,0,18,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.036,0,0,normal,2001-07-19 05:43:24,2001-07-19 05:43:25
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 05:43:31,2001-07-19 05:43:32
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 05:43:32,2001-07-19 05:43:33
5,0,5,0,5,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3,0,0,normal,2001-07-19 05:43:39,2001-07-19 05:43:40
5,0,5,0,4,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.34782608695652173,0,0,normal,2001-07-19 05:43:50,2001-07-19 05:43:51
42,4,42,0,40,2,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.11347517730496454,0,0,normal,2001-07-19 05:43:51,2001-07-19 05:43:52
1,1,1,0,0,1,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,10,normal,2001-07-19 05:44:00,2001-07-19 05:44:01
29,77,29,0,28,1,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.11794871794871795,0,11,normal,2001-07-19 05:44:07,2001-07-19 05:44:08
86,5,86,0,84,2,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.04929577464788732,0,0,normal,2001-07-19 05:44:16,2001-07-19 05:44:17
85,6,85,0,80,5,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.06553911205073996,0,0,normal,2001-07-19 05:44:18,2001-07-19 05:44:19
2,0,2,0,1,1,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0,0,normal,2001-07-19 05:44:29,2001-07-19 05:44:30
18,4,18,0,16,2,0,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.15254237288135594,0,0,normal,2001-07-19 05:44:34,2001-07-19 05:44:35
6,0,6,0,5,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111,0,0,normal,2001-07-19 05:44:43,2001-07-19 05:44:44
54,10,54,0,54,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.06571428571428571,0,0,normal,2001-07-19 05:44:47,2001-07-19 05:44:48
44,2,44,0,41,1,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.09166666666666666,0,0,normal,2001-07-19 05:45:00,2001-07-19 05:45:01
73,0,73,0,70,3,0,19,2,2.6666666666666665,3,0,0,1,2,0,0,0,0,0,0,0,0,22,0.04462474645030426,0,0,normal,2001-07-19 05:45:13,2001-07-19 05:45:14
0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:45:25,2001-07-19 05:45:26
42,27,42,0,40,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.14485981308411214,0,10,normal,2001-07-19 05:45:30,2001-07-19 05:45:31
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:45:32,2001-07-19 05:45:33
65,3,65,0,65,0,0,18,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.06933333333333333,0,0,normal,2001-07-19 05:45:40,2001-07-19 05:45:41
3,2,3,0,2,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6111111111111112,0,10,normal,2001-07-19 05:45:42,2001-07-19 05:45:43
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:45:51,2001-07-19 05:45:52
28,3,28,0,26,2,0,19,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.1875,0,0,normal,2001-07-19 05:45:56,2001-07-19 05:45:57
44,77,44,0,44,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.05459770114942529,0,10,normal,2001-07-19 05:46:07,2001-07-19 05:46:08
2,76,2,0,1,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.75,0,10,normal,2001-07-19 05:46:08,2001-07-19 05:46:09
24,24,24,0,24,0,0,19,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.09302325581395349,0,10,normal,2001-07-19 05:46:24,2001-07-19 05:46:25
119,1,119,0,116,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.03038427167113494,0,0,normal,2001-07-19 05:46:34,2001-07-19 05:46:35
10,1,10,0,10,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.15625,0,0,normal,2001-07-19 05:46:35,2001-07-19 05:46:36
3,0,3,0,3,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:46:45,2001-07-19 05:46:46
54,2,54,0,54,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.07106598984771574,0,0,normal,2001-07-19 05:46:52,2001-07-19 05:46:53
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:47:00,2001-07-19 05:47:01
54,6,54,0,54,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.03910614525139665,0,0,normal,2001-07-19 05:47:01,2001-07-19 05:47:02
2,8,2,0,2,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3,0,10,normal,2001-07-19 05:47:04,2001-07-19 05:47:05
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:47:15,2001-07-19 05:47:16
0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:47:21,2001-07-19 05:47:22
13,0,13,0,12,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.2465753424657534,0,0,normal,2001-07-19 05:47:22,2001-07-19 05:47:23
47,76,47,0,47,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.05454545454545454,0,10,normal,2001-07-19 05:47:28,2001-07-19 05:47:29
17,3,17,0,14,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.08,0,0,normal,2001-07-19 05:47:32,2001-07-19 05:47:33
1,0,1,0,0,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 05:47:43,2001-07-19 05:47:44
23,5,23,0,18,5,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.20952380952380953,0,1,normal,2001-07-19 05:47:48,2001-07-19 05:47:49
26,20,26,0,24,2,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.08421052631578947,0,10,normal,2001-07-19 05:47:55,2001-07-19 05:47:56
19,2,19,0,17,2,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.08387096774193549,0,0,normal,2001-07-19 05:47:59,2001-07-19 05:48:00
3,0,3,0,3,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:48:10,2001-07-19 05:48:11
16,5,16,0,15,1,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.1,0,1,normal,2001-07-19 05:48:16,2001-07-19 05:48:17
38,7,38,0,38,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.04285714285714286,0,0,normal,2001-07-19 05:48:23,2001-07-19 05:48:24
9,0,9,0,9,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:48:28,2001-07-19 05:48:29
3,2,3,0,3,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10,normal,2001-07-19 05:48:37,2001-07-19 05:48:38
15,0,15,0,15,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02912621359223301,0,0,normal,2001-07-19 05:48:42,2001-07-19 05:48:43
42,4,42,0,42,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.06280193236714976,0,0,normal,2001-07-19 05:48:51,2001-07-19 05:48:52
5,0,5,0,5,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18518518518518517,0,0,normal,2001-07-19 05:48:58,2001-07-19 05:48:59
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:49:00,2001-07-19 05:49:01
1,0,1,0,1,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,2001-07-19 05:49:03,2001-07-19 05:49:04
28,3,28,0,27,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.10759493670886076,0,0,normal,2001-07-19 05:49:08,2001-07-19 05:49:09
15,5,15,0,15,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.23853211009174313,0,0,normal,2001-07-19 05:49:18,2001-07-19 05:49:19
4,0,4,0,3,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.23333333333333334,0,0,normal,2001-07-19 05:49:27,2001-07-19 05:49:28
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:49:32,2001-07-19 05:49:33
24,0,24,0,24,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.2109375,0,0,normal,2001-07-19 05:49:35,2001-07-19 05:49:36
12,2,12,0,12,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428571428573,0,0,normal,2001-07-19 05:49:46,2001-07-19 05:49:47
48,0,48,0,45,3,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.07027027027027027,0,0,normal,2001-07-19 05:49:55,2001-07-19 05:49:56
69,8,69,0,66,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.09154929577464789,0,0,normal,2001-07-19 05:50:04,2001-07-19 05:50:05
53,2,53,0,52,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.08928571428571429,0,0,normal,2001-07-19 05:50:14,2001-07-19 05:50:15
30,0,30,0,27,3,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.04430379746835443,0,0,normal,2001-07-19 05:50:15,2001-07-19 05:50:16
42,1,42,0,42,0,0,8,2,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,12,0.07547169811320754,0,0,normal,2001-07-19 05:50:25,2001-07-19 05:50:26
63,4,63,0,63,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.09090909090909091,0,0,normal,2001-07-19 05:50:30,2001-07-19 05:50:31
40,1,40,0,39,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.08144796380090498,0,0,normal,2001-07-19 05:50:43,2001-07-19 05:50:44
46,1,46,0,46,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.08620689655172414,0,0,normal,2001-07-19 05:50:55,2001-07-19 05:50:56
16,2,16,0,16,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1111111111111111,0,1,normal,2001-07-19 05:50:57,2001-07-19 05:50:58
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:51:00,2001-07-19 05:51:01
35,2,35,0,35,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.09722222222222222,0,0,normal,2001-07-19 05:51:13,2001-07-19 05:51:14
4,0,4,0,4,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6,0,0,normal,2001-07-19 05:51:22,2001-07-19 05:51:23
57,4,57,0,57,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.05263157894736842,0,0,normal,2001-07-19 05:51:23,2001-07-19 05:51:24
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:51:32,2001-07-19 05:51:33
25,10,25,0,25,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014388489208633094,0,0,normal,2001-07-19 05:51:43,2001-07-19 05:51:44
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:51:46,2001-07-19 05:51:47
16,1,16,0,16,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0125,0,0,normal,2001-07-19 05:51:50,2001-07-19 05:51:51
9,4,9,0,9,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.12903225806451613,0,1,normal,2001-07-19 05:51:51,2001-07-19 05:51:52
32,0,32,0,31,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.11538461538461539,0,0,normal,2001-07-19 05:52:09,2001-07-19 05:52:10
1,0,1,0,1,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0,0,normal,2001-07-19 05:52:13,2001-07-19 05:52:14
23,0,23,0,23,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.12149532710280374,0,0,normal,2001-07-19 05:52:19,2001-07-19 05:52:20
5,0,5,0,5,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15,0,0,normal,2001-07-19 05:52:20,2001-07-19 05:52:21
20,0,20,0,18,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.21568627450980393,0,0,normal,2001-07-19 05:52:37,2001-07-19 05:52:38
2,0,2,0,2,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8333333333333334,0,0,normal,2001-07-19 05:52:42,2001-07-19 05:52:43
24,0,24,0,22,2,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.16521739130434782,0,0,normal,2001-07-19 05:52:45,2001-07-19 05:52:46
1,0,1,0,1,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,0,normal,2001-07-19 05:52:49,2001-07-19 05:52:50
46,0,46,0,44,2,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.030973451327433628,0,0,normal,2001-07-19 05:52:50,2001-07-19 05:52:51
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 05:53:00,2001-07-19 05:53:01
55,1,55,0,54,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.08520179372197309,0,0,normal,2001-07-19 05:53:04,2001-07-19 05:53:05
53,1,53,0,52,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.05829596412556054,0,0,normal,2001-07-19 05:53:15,2001-07-19 05:53:16
13,32,13,0,11,2,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.034482758620689655,0,10,normal,2001-07-19 05:53:17,2001-07-19 05:53:18
16,1,16,0,10,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.20987654320987653,0,0,normal,2001-07-19 05:53:32,2001-07-19 05:53:33
7,6,7,0,6,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1388888888888889,0,10,normal,2001-07-19 05:53:42,2001-07-19 05:53:43
11,0,11,0,6,5,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.07017543859649122,0,0,normal,2001-07-19 05:53:45,2001-07-19 05:53:46
8,0,8,0,7,1,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.4186046511627907,0,0,normal,2001-07-19 05:53:59,2001-07-19 05:54:00
68,1,68,0,63,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.07142857142857142,0,0,normal,2001-07-19 05:54:09,2001-07-19 05:54:10
34,0,34,0,29,5,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.03669724770642202,0,0,normal,2001-07-19 05:54:12,2001-07-19 05:54:13
35,1,35,0,29,4,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.13,0,0,normal,2001-07-19 05:54:25,2001-07-19 05:54:26
5,1,5,0,5,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2608695652173913,0,0,normal,2001-07-19 05:54:37,2001-07-19 05:54:38
2,5,2,0,2,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.7333333333333333,0,10,normal,2001-07-19 05:54:41,2001-07-19 05:54:42
43,2,43,0,18,23,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1,0,0,normal,2001-07-19 05:54:54,2001-07-19 05:54:55
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 05:55:00,2001-07-19 05:55:01
1,17,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,10,normal,2001-07-19 05:55:01,2001-07-19 05:55:02
18,8,18,0,17,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.18181818181818182,0,0,normal,2001-07-19 05:55:04,2001-07-19 05:55:05
13,5,13,0,7,4,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.06451612903225806,0,0,normal,2001-07-19 05:55:10,2001-07-19 05:55:11
43,1,43,0,40,1,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.1225296442687747,0,0,normal,2001-07-19 05:55:21,2001-07-19 05:55:22
21,5,21,0,13,4,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.12941176470588237,0,0,normal,2001-07-19 05:55:32,2001-07-19 05:55:33
7,7,7,0,3,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.175,0,10,normal,2001-07-19 05:55:37,2001-07-19 05:55:38
33,2,33,0,32,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.12437810945273632,0,0,normal,2001-07-19 05:55:47,2001-07-19 05:55:48
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 05:55:57,2001-07-19 05:55:58
17,0,17,0,17,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03896103896103896,0,0,normal,2001-07-19 05:55:58,2001-07-19 05:55:59
19,2,19,0,18,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.15294117647058825,0,0,normal,2001-07-19 05:56:01,2001-07-19 05:56:02
12,4,12,0,11,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.27692307692307694,0,0,normal,2001-07-19 05:56:03,2001-07-19 05:56:04
16,2,16,0,15,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.19540229885057472,0,0,normal,2001-07-19 05:56:13,2001-07-19 05:56:14
10,0,10,0,10,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.19402985074626866,0,0,normal,2001-07-19 05:56:14,2001-07-19 05:56:15
20,3,20,0,19,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.12871287128712872,0,0,normal,2001-07-19 05:56:31,2001-07-19 05:56:32
